order_id,customer_id,store_id,order_date,status,total_amount,shipping_address_id,billing_address_id,channel,payment_method,created_at,updated_at
441,146,1,2024-01-21 20:33:20,delivered,1400.53,146,146,online,debit,2024-01-21 20:33:20,2024-02-13 05:00:59
442,84,1,2025-04-10 00:54:31,paid,219.53,84,84,online,gift_card,2025-04-10 00:54:31,2025-04-17 09:07:23
443,39,1,2025-08-09 21:15:57,delivered,52.25,384,384,online,credit_card,2025-08-09 21:15:57,2025-08-12 18:25:33
444,54,1,2023-01-14 04:33:42,paid,1010.35,192,192,online,other,2023-01-14 04:33:42,2023-01-14 10:15:52
445,133,2,2024-09-09 03:52:35,delivered,61.48,133,154,store,debit,2024-09-09 03:52:35,2024-09-13 05:12:17
446,138,1,2023-10-21 20:37:01,delivered,82.13,132,132,online,other,2023-10-21 20:37:01,2023-11-07 00:41:12
447,163,1,2025-07-29 21:02:37,cancelled,687.52,163,163,online,credit_card,2025-07-29 21:02:37,2025-07-29 21:51:26
448,79,1,2025-06-05 05:49:58,shipped,79.23,176,176,online,credit_card,2025-06-05 05:49:58,2025-07-01 14:07:13
449,178,1,2024-06-01 01:50:55,delivered,31.12,336,336,online,credit_card,2024-06-01 01:50:55,2024-06-08 11:48:38
450,149,6,2023-03-11 22:11:13,shipped,871.25,149,149,store,gift_card,2023-03-11 22:11:13,2023-04-09 15:11:40
451,207,2,2024-02-11 11:35:21,delivered,382.86,207,207,store,cash,2024-02-11 11:35:21,2024-03-07 16:57:59
452,109,1,2024-10-18 15:05:58,shipped,608.80,37,37,online,other,2024-10-18 15:05:58,2024-10-20 10:53:41
453,240,1,2024-05-20 19:31:30,confirmed,84.67,383,383,online,gift_card,2024-05-20 19:31:30,2024-05-28 12:13:24
454,156,1,2025-02-07 18:07:55,returned,251.19,156,156,online,paypal,2025-02-07 18:07:55,2025-02-13 16:42:39
455,70,6,2025-05-22 00:46:34,confirmed,1169.10,70,70,store,credit_card,2025-05-22 00:46:34,2025-06-10 11:42:25
456,104,2,2024-04-19 02:20:13,delivered,147.06,104,104,store,credit_card,2024-04-19 02:20:13,2024-05-12 18:43:11
457,140,1,2023-07-24 15:56:05,delivered,1239.62,140,140,online,credit_card,2023-07-24 15:56:05,2023-08-04 02:54:25
458,156,1,2025-11-23 19:33:17,confirmed,25.12,156,156,online,credit_card,2025-11-23 19:33:17,2025-11-23 21:51:59
459,160,1,2024-07-10 14:23:47,delivered,137.57,160,279,online,credit_card,2024-07-10 14:23:47,2024-08-02 20:30:02
460,36,8,2024-02-27 17:52:20,delivered,146.37,36,36,store,gift_card,2024-02-27 17:52:20,2024-03-05 07:10:49
461,142,1,2023-10-13 01:38:24,paid,45.83,142,35,online,other,2023-10-13 01:38:24,2023-10-26 12:40:06
462,111,1,2024-04-15 02:50:22,shipped,106.91,111,111,online,credit_card,2024-04-15 02:50:22,2024-05-06 01:14:09
463,156,1,2023-08-11 15:58:24,pending,200.59,47,47,online,credit_card,2023-08-11 15:58:24,2023-08-17 12:36:14
464,232,8,2025-05-16 18:15:49,delivered,243.63,166,166,store,paypal,2025-05-16 18:15:49,2025-06-12 01:37:16
465,211,5,2023-08-10 16:34:48,shipped,831.93,211,211,store,credit_card,2023-08-10 16:34:48,2023-08-13 17:26:19
466,94,1,2023-04-13 20:47:28,paid,144.39,94,94,online,credit_card,2023-04-13 20:47:28,2023-04-24 23:30:44
467,104,1,2023-10-20 17:05:08,pending,402.59,150,150,online,credit_card,2023-10-20 17:05:08,2023-11-15 16:35:37
468,26,9,2023-07-08 06:55:04,delivered,1167.08,26,26,store,credit_card,2023-07-08 06:55:04,2023-07-29 18:43:57
469,162,1,2023-08-20 09:59:49,shipped,1115.49,162,162,online,gift_card,2023-08-20 09:59:49,2023-09-14 11:38:54
470,180,1,2024-07-04 14:29:48,returned,194.39,180,180,online,paypal,2024-07-04 14:29:48,2024-07-20 13:13:11
471,23,1,2023-07-26 18:30:17,delivered,36.66,23,23,online,credit_card,2023-07-26 18:30:17,2023-08-03 01:43:49
472,158,1,2025-06-13 16:22:15,confirmed,45.68,158,158,online,cash,2025-06-13 16:22:15,2025-06-15 08:41:04
473,70,1,2025-03-17 07:53:27,cancelled,66.47,14,14,online,credit_card,2025-03-17 07:53:27,2025-03-23 12:12:48
474,28,2,2025-05-29 13:18:15,cancelled,673.98,28,293,store,credit_card,2025-05-29 13:18:15,2025-06-04 17:32:59
475,77,1,2024-05-17 18:06:01,delivered,20.17,77,77,online,paypal,2024-05-17 18:06:01,2024-05-26 11:40:13
476,247,1,2025-09-24 22:19:00,delivered,417.46,247,125,online,credit_card,2025-09-24 22:19:00,2025-10-12 00:45:48
477,130,1,2024-12-10 10:54:30,delivered,1403.63,130,130,online,credit_card,2024-12-10 10:54:30,2024-12-29 08:45:37
478,95,1,2023-05-27 08:18:32,confirmed,147.31,95,95,online,cash,2023-05-27 08:18:32,2023-05-28 13:14:29
479,70,9,2024-01-25 09:05:25,confirmed,1066.49,70,70,store,credit_card,2024-01-25 09:05:25,2024-02-15 22:09:02
480,90,1,2024-12-02 15:46:37,delivered,915.78,90,90,online,cash,2024-12-02 15:46:37,2024-12-08 06:20:28
481,136,1,2025-08-02 10:04:33,shipped,751.02,53,53,online,cash,2025-08-02 10:04:33,2025-08-09 10:51:18
482,135,5,2025-05-27 18:49:13,pending,607.88,135,135,store,credit_card,2025-05-27 18:49:13,2025-06-03 16:35:54
483,21,5,2025-07-20 02:35:46,cancelled,65.85,21,21,store,paypal,2025-07-20 02:35:46,2025-07-27 12:41:06
484,242,9,2025-09-05 06:17:44,confirmed,21.89,242,242,store,paypal,2025-09-05 06:17:44,2025-09-22 16:02:37
485,112,1,2025-03-21 03:12:37,delivered,396.31,112,112,online,cash,2025-03-21 03:12:37,2025-03-25 21:25:36
486,97,8,2023-01-14 12:55:13,confirmed,44.58,160,160,store,paypal,2023-01-14 12:55:13,2023-02-09 02:52:51
487,73,1,2025-09-08 12:12:21,delivered,653.64,73,343,online,cash,2025-09-08 12:12:21,2025-09-25 06:03:33
488,79,7,2025-02-16 06:36:43,pending,329.85,79,79,store,credit_card,2025-02-16 06:36:43,2025-03-13 10:13:04
489,129,1,2025-11-21 02:20:44,pending,56.75,129,129,online,credit_card,2025-11-21 02:20:44,2025-12-03 21:25:58
490,53,1,2025-05-25 02:31:57,delivered,559.29,53,53,online,credit_card,2025-05-25 02:31:57,2025-06-18 08:58:59
491,24,1,2023-08-07 00:20:39,shipped,562.57,24,197,online,credit_card,2023-08-07 00:20:39,2023-08-21 08:56:09
492,79,1,2023-05-12 09:40:52,shipped,504.35,79,79,online,paypal,2023-05-12 09:40:52,2023-05-27 01:25:31
493,13,1,2024-12-14 01:41:35,delivered,914.69,13,13,online,debit,2024-12-14 01:41:35,2024-12-17 04:44:47
494,4,2,2023-08-25 15:40:53,delivered,1333.49,4,4,store,credit_card,2023-08-25 15:40:53,2023-09-06 18:14:37
495,139,1,2024-12-10 13:18:56,shipped,33.00,323,323,online,credit_card,2024-12-10 13:18:56,2024-12-11 22:28:33
496,64,6,2023-12-29 01:58:08,paid,20.84,1,1,store,credit_card,2023-12-29 01:58:08,2024-01-08 04:58:36
497,78,8,2023-02-16 09:20:47,cancelled,225.97,78,78,store,credit_card,2023-02-16 09:20:47,2023-02-16 11:21:46
498,143,1,2025-06-15 08:57:40,cancelled,489.46,281,36,online,credit_card,2025-06-15 08:57:40,2025-07-01 06:42:30
499,221,2,2023-11-30 04:45:53,delivered,1249.99,221,221,store,credit_card,2023-11-30 04:45:53,2023-12-09 18:10:18
500,142,8,2024-04-16 09:29:07,delivered,789.88,142,142,store,debit,2024-04-16 09:29:07,2024-04-20 12:42:20
501,238,1,2023-09-30 22:39:47,delivered,265.96,238,87,online,debit,2023-09-30 22:39:47,2023-10-04 07:13:03
502,179,2,2024-04-04 04:18:40,delivered,455.00,179,179,store,credit_card,2024-04-04 04:18:40,2024-04-13 07:03:28
503,88,4,2023-07-12 01:43:32,returned,1359.00,88,88,store,cash,2023-07-12 01:43:32,2023-08-10 05:34:27
504,216,8,2024-12-04 10:04:04,shipped,875.21,259,259,store,credit_card,2024-12-04 10:04:04,2025-01-01 16:35:39
505,8,3,2024-08-22 02:27:35,pending,716.37,8,8,store,credit_card,2024-08-22 02:27:35,2024-09-12 16:28:01
506,146,1,2024-02-28 16:00:55,shipped,132.56,146,146,online,debit,2024-02-28 16:00:55,2024-02-29 23:10:36
507,197,1,2024-04-21 13:58:56,paid,446.80,183,183,online,credit_card,2024-04-21 13:58:56,2024-05-20 09:41:33
508,37,2,2025-06-08 22:55:05,delivered,83.61,188,248,store,credit_card,2025-06-08 22:55:05,2025-07-06 05:42:50
509,209,6,2023-12-27 12:31:59,delivered,220.72,209,209,store,credit_card,2023-12-27 12:31:59,2024-01-14 00:10:39
510,92,7,2023-12-16 12:03:30,delivered,1320.24,92,92,store,credit_card,2023-12-16 12:03:30,2023-12-29 00:15:17
511,184,7,2023-05-07 22:57:28,shipped,326.88,316,316,store,debit,2023-05-07 22:57:28,2023-05-26 08:07:32
512,101,8,2023-05-11 00:29:58,shipped,934.66,101,101,store,credit_card,2023-05-11 00:29:58,2023-06-02 23:22:35
513,169,1,2024-01-17 19:58:57,delivered,792.38,169,169,online,credit_card,2024-01-17 19:58:57,2024-01-21 10:04:49
514,180,1,2025-07-28 06:33:02,delivered,99.22,180,180,online,credit_card,2025-07-28 06:33:02,2025-08-11 02:36:19
515,223,1,2025-01-03 11:09:12,shipped,611.60,279,279,online,debit,2025-01-03 11:09:12,2025-01-21 01:13:27
516,57,1,2024-04-24 04:47:30,delivered,128.41,57,57,online,debit,2024-04-24 04:47:30,2024-05-21 16:51:38
517,202,1,2023-03-29 07:13:53,shipped,1330.00,202,202,online,other,2023-03-29 07:13:53,2023-04-15 04:54:57
518,54,2,2025-01-16 00:25:21,delivered,76.94,54,54,store,debit,2025-01-16 00:25:21,2025-01-21 01:15:33
519,229,1,2025-11-24 10:01:45,cancelled,787.48,279,279,online,credit_card,2025-11-24 10:01:45,2025-12-05 20:59:43
520,118,6,2023-06-06 07:22:48,shipped,23.26,118,118,store,gift_card,2023-06-06 07:22:48,2023-07-04 00:48:26
521,98,1,2024-03-21 13:35:05,delivered,1393.07,98,98,online,cash,2024-03-21 13:35:05,2024-03-31 23:49:39
522,114,8,2024-06-13 14:57:45,pending,405.17,114,114,store,credit_card,2024-06-13 14:57:45,2024-06-14 19:12:30
523,19,3,2025-08-16 23:32:39,delivered,645.83,183,19,store,gift_card,2025-08-16 23:32:39,2025-08-28 22:33:43
524,95,3,2023-01-28 15:53:04,returned,593.79,95,95,store,credit_card,2023-01-28 15:53:04,2023-01-30 03:04:16
525,12,1,2023-12-20 18:18:42,shipped,22.85,12,12,online,debit,2023-12-20 18:18:42,2023-12-29 18:59:33
526,77,1,2024-08-17 00:37:29,returned,343.68,77,77,online,cash,2024-08-17 00:37:29,2024-09-09 20:10:30
527,53,7,2025-09-26 23:33:06,returned,32.53,53,53,store,debit,2025-09-26 23:33:06,2025-10-07 05:21:54
528,235,1,2023-01-15 16:10:42,delivered,28.43,235,235,online,debit,2023-01-15 16:10:42,2023-01-19 22:33:37
529,87,7,2024-10-11 11:04:35,paid,30.07,87,87,store,debit,2024-10-11 11:04:35,2024-10-28 09:06:42
530,91,1,2023-02-20 04:05:27,delivered,386.79,91,91,online,credit_card,2023-02-20 04:05:27,2023-03-06 06:45:39
531,26,1,2024-02-04 04:01:50,confirmed,326.89,26,55,online,debit,2024-02-04 04:01:50,2024-02-12 13:18:31
532,125,1,2024-01-21 07:23:58,pending,1328.40,125,302,online,credit_card,2024-01-21 07:23:58,2024-02-13 10:00:03
533,96,7,2023-07-18 16:18:01,returned,47.11,96,96,store,cash,2023-07-18 16:18:01,2023-08-01 14:29:49
534,25,9,2025-04-12 15:09:17,paid,919.33,25,25,store,debit,2025-04-12 15:09:17,2025-04-19 13:58:09
535,115,1,2023-02-13 01:58:26,delivered,1176.95,115,115,online,debit,2023-02-13 01:58:26,2023-02-13 09:19:44
536,240,2,2025-05-13 19:57:48,returned,727.54,240,240,store,debit,2025-05-13 19:57:48,2025-06-06 13:10:52
537,26,1,2024-01-23 19:14:39,paid,230.11,26,26,online,credit_card,2024-01-23 19:14:39,2024-01-27 11:18:01
538,173,8,2024-07-06 04:15:07,delivered,338.05,173,164,store,cash,2024-07-06 04:15:07,2024-07-31 03:06:51
539,46,1,2024-05-02 13:30:59,shipped,229.52,46,46,online,other,2024-05-02 13:30:59,2024-05-12 13:51:52
540,242,1,2024-09-02 18:16:39,delivered,495.22,242,242,online,credit_card,2024-09-02 18:16:39,2024-09-23 00:09:26
541,144,1,2023-06-12 18:17:31,shipped,631.26,144,323,online,cash,2023-06-12 18:17:31,2023-06-19 07:40:26
542,133,1,2023-11-14 11:17:17,delivered,1106.66,163,163,online,other,2023-11-14 11:17:17,2023-12-13 15:45:10
543,117,8,2024-08-26 23:17:40,delivered,23.64,117,117,store,credit_card,2024-08-26 23:17:40,2024-08-27 02:15:36
544,31,4,2023-08-02 09:53:56,delivered,489.59,31,31,store,credit_card,2023-08-02 09:53:56,2023-08-27 18:56:46
545,195,1,2025-06-08 02:02:16,delivered,1410.52,369,369,online,other,2025-06-08 02:02:16,2025-06-28 12:25:06
546,32,5,2024-10-09 08:48:24,delivered,255.42,32,32,store,cash,2024-10-09 08:48:24,2024-10-14 16:16:42
547,227,1,2024-06-18 20:30:10,paid,737.78,227,26,online,paypal,2024-06-18 20:30:10,2024-07-09 17:30:01
548,178,2,2023-01-08 05:12:42,shipped,111.66,178,178,store,paypal,2023-01-08 05:12:42,2023-01-12 19:10:50
549,46,1,2025-03-02 11:25:09,delivered,213.35,46,46,online,credit_card,2025-03-02 11:25:09,2025-03-06 18:05:30
550,171,5,2024-08-23 12:03:36,paid,294.82,43,43,store,cash,2024-08-23 12:03:36,2024-09-14 19:56:26
551,249,7,2024-12-03 08:09:54,delivered,95.26,249,74,store,credit_card,2024-12-03 08:09:54,2024-12-07 11:15:27
552,56,1,2024-12-05 02:55:49,delivered,542.61,85,85,online,debit,2024-12-05 02:55:49,2024-12-22 07:35:19
553,113,1,2023-09-27 18:20:05,confirmed,198.81,113,113,online,debit,2023-09-27 18:20:05,2023-09-28 06:56:54
554,72,1,2023-06-23 11:17:22,delivered,1488.16,20,20,online,credit_card,2023-06-23 11:17:22,2023-07-03 17:59:29
555,72,1,2024-03-10 15:35:15,paid,649.35,72,72,online,cash,2024-03-10 15:35:15,2024-03-23 11:23:13
556,226,1,2024-11-12 12:00:39,confirmed,44.46,226,226,online,cash,2024-11-12 12:00:39,2024-11-26 04:11:56
557,204,1,2025-05-16 23:18:52,paid,20.18,204,204,online,credit_card,2025-05-16 23:18:52,2025-06-13 04:22:01
558,73,1,2023-12-03 01:39:42,delivered,20.05,280,280,online,debit,2023-12-03 01:39:42,2023-12-23 21:14:15
559,85,7,2023-05-07 22:11:51,returned,230.81,149,149,store,debit,2023-05-07 22:11:51,2023-05-08 15:03:11
560,14,6,2025-08-09 14:43:54,delivered,516.41,14,14,store,debit,2025-08-09 14:43:54,2025-09-05 08:09:24
561,229,1,2023-08-16 13:48:40,delivered,825.64,229,229,online,credit_card,2023-08-16 13:48:40,2023-08-31 01:18:13
562,53,1,2023-10-25 17:49:34,cancelled,30.10,53,53,online,cash,2023-10-25 17:49:34,2023-11-24 11:47:44
563,27,3,2025-04-23 17:56:00,shipped,118.72,27,27,store,credit_card,2025-04-23 17:56:00,2025-04-27 07:34:54
564,153,9,2023-08-07 16:28:48,delivered,21.79,153,153,store,credit_card,2023-08-07 16:28:48,2023-08-26 10:45:02
565,70,1,2023-01-05 12:54:17,delivered,841.16,70,70,online,credit_card,2023-01-05 12:54:17,2023-01-27 00:22:57
566,43,1,2024-04-14 21:47:29,paid,87.14,43,43,online,debit,2024-04-14 21:47:29,2024-04-27 13:31:27
567,39,6,2025-02-28 11:08:33,confirmed,347.28,39,39,store,debit,2025-02-28 11:08:33,2025-03-03 11:52:13
568,53,1,2023-12-17 17:46:54,shipped,367.92,53,53,online,credit_card,2023-12-17 17:46:54,2024-01-11 23:22:30
569,244,1,2025-07-05 02:57:41,paid,729.56,244,244,online,credit_card,2025-07-05 02:57:41,2025-07-05 04:45:55
570,6,1,2023-03-25 03:23:49,shipped,1237.86,6,6,online,credit_card,2023-03-25 03:23:49,2023-04-13 07:53:04
571,52,1,2025-10-05 04:20:48,shipped,119.45,124,203,online,credit_card,2025-10-05 04:20:48,2025-10-15 13:08:28
572,33,1,2024-05-23 22:22:02,paid,273.21,33,33,online,credit_card,2024-05-23 22:22:02,2024-06-19 20:04:29
573,60,1,2024-10-22 01:52:14,delivered,160.08,288,288,online,debit,2024-10-22 01:52:14,2024-11-09 11:14:51
574,146,1,2025-06-21 00:05:44,cancelled,1337.54,146,146,online,debit,2025-06-21 00:05:44,2025-06-26 14:55:03
575,239,8,2023-04-13 19:57:35,pending,164.25,239,239,store,credit_card,2023-04-13 19:57:35,2023-04-16 02:42:04
576,88,1,2023-04-03 07:16:12,paid,588.71,88,88,online,paypal,2023-04-03 07:16:12,2023-04-03 15:25:34
577,131,1,2024-08-30 09:50:20,delivered,21.60,131,131,online,credit_card,2024-08-30 09:50:20,2024-09-09 11:53:15
578,143,1,2025-07-20 11:28:11,shipped,580.91,143,143,online,gift_card,2025-07-20 11:28:11,2025-08-11 22:04:32
579,69,7,2025-10-06 04:28:03,paid,56.17,75,75,store,debit,2025-10-06 04:28:03,2025-10-23 11:29:40
580,143,1,2024-04-05 21:24:54,delivered,49.06,143,143,online,debit,2024-04-05 21:24:54,2024-04-09 20:56:24
581,55,1,2025-11-13 10:17:35,confirmed,1382.92,55,55,online,paypal,2025-11-13 10:17:35,2025-11-30 21:55:03
582,69,1,2025-07-23 18:44:43,shipped,870.82,69,69,online,credit_card,2025-07-23 18:44:43,2025-08-01 03:58:04
583,240,8,2024-08-21 05:37:13,delivered,743.68,240,240,store,credit_card,2024-08-21 05:37:13,2024-09-16 07:57:19
584,76,1,2023-07-29 20:12:55,delivered,21.21,76,76,online,paypal,2023-07-29 20:12:55,2023-08-21 22:56:32
585,136,1,2025-04-04 23:43:25,shipped,457.90,165,165,online,debit,2025-04-04 23:43:25,2025-04-23 14:34:47
586,175,2,2024-04-09 06:44:06,paid,872.54,233,233,store,credit_card,2024-04-09 06:44:06,2024-04-19 04:33:07
587,126,8,2024-03-07 21:37:57,delivered,27.41,126,169,store,credit_card,2024-03-07 21:37:57,2024-03-31 06:54:24
588,135,1,2023-12-17 13:40:22,paid,142.20,135,135,online,credit_card,2023-12-17 13:40:22,2024-01-07 11:43:46
589,32,8,2024-04-27 10:05:38,cancelled,168.79,32,32,store,credit_card,2024-04-27 10:05:38,2024-05-18 23:53:34
590,103,1,2023-12-07 21:05:00,shipped,20.39,103,11,online,credit_card,2023-12-07 21:05:00,2023-12-15 14:39:57
591,211,4,2025-05-20 22:20:25,shipped,1459.93,221,221,store,debit,2025-05-20 22:20:25,2025-06-12 20:00:05
592,136,1,2025-05-13 00:42:34,delivered,90.71,136,136,online,debit,2025-05-13 00:42:34,2025-05-31 10:18:23
593,200,1,2023-02-08 15:33:15,delivered,1273.14,200,200,online,credit_card,2023-02-08 15:33:15,2023-03-07 19:02:14
594,176,1,2025-05-08 02:34:14,delivered,588.84,22,22,online,credit_card,2025-05-08 02:34:14,2025-05-08 18:25:36
595,187,1,2025-05-01 22:50:11,delivered,142.23,187,187,online,debit,2025-05-01 22:50:11,2025-05-31 17:35:08
596,155,6,2025-11-13 09:10:46,returned,48.97,155,155,store,paypal,2025-11-13 09:10:46,2025-12-08 00:12:33
597,95,1,2025-08-26 04:11:10,delivered,942.94,95,95,online,other,2025-08-26 04:11:10,2025-08-31 06:33:27
598,57,3,2024-10-22 21:40:41,delivered,527.68,171,171,store,credit_card,2024-10-22 21:40:41,2024-11-15 19:51:03
599,134,1,2024-08-24 14:48:30,delivered,218.86,134,126,online,credit_card,2024-08-24 14:48:30,2024-08-31 12:46:59
600,20,1,2024-09-15 13:19:18,confirmed,365.58,20,20,online,credit_card,2024-09-15 13:19:18,2024-09-29 12:12:04
601,110,4,2024-03-22 04:15:31,cancelled,716.80,110,110,store,cash,2024-03-22 04:15:31,2024-04-14 06:42:37
602,27,1,2023-06-28 05:48:57,delivered,755.98,27,27,online,debit,2023-06-28 05:48:57,2023-07-07 08:15:54
603,7,8,2025-10-03 16:12:58,shipped,805.41,354,354,store,credit_card,2025-10-03 16:12:58,2025-10-19 17:06:44
604,102,1,2023-09-30 14:46:02,confirmed,166.65,102,102,online,other,2023-09-30 14:46:02,2023-10-18 03:44:43
605,224,5,2025-11-04 22:45:08,shipped,700.33,224,243,store,credit_card,2025-11-04 22:45:08,2025-11-12 13:31:50
606,194,1,2025-11-19 09:20:26,cancelled,122.30,194,376,online,credit_card,2025-11-19 09:20:26,2025-12-05 11:10:16
607,159,3,2023-07-10 05:06:14,delivered,270.41,164,164,store,credit_card,2023-07-10 05:06:14,2023-07-15 18:03:21
608,174,1,2025-08-24 03:57:00,delivered,118.06,305,283,online,credit_card,2025-08-24 03:57:00,2025-09-08 04:50:24
609,110,1,2023-12-30 07:41:31,delivered,252.71,110,110,online,credit_card,2023-12-30 07:41:31,2024-01-01 06:08:23
610,75,1,2023-09-26 02:31:37,shipped,1443.31,75,75,online,cash,2023-09-26 02:31:37,2023-10-13 17:05:32
611,22,1,2024-06-26 06:47:16,pending,74.64,22,22,online,gift_card,2024-06-26 06:47:16,2024-07-23 01:40:32
612,85,5,2024-08-02 21:19:51,shipped,45.39,85,11,store,credit_card,2024-08-02 21:19:51,2024-08-13 19:18:09
613,122,1,2025-02-01 07:42:24,confirmed,275.74,122,247,online,paypal,2025-02-01 07:42:24,2025-02-16 02:18:42
614,62,1,2025-06-04 23:59:10,delivered,20.67,62,62,online,debit,2025-06-04 23:59:10,2025-06-29 06:23:01
615,108,1,2023-05-19 06:02:11,delivered,51.69,108,108,online,credit_card,2023-05-19 06:02:11,2023-06-11 16:54:45
616,82,1,2023-01-11 16:06:42,delivered,21.28,82,48,online,credit_card,2023-01-11 16:06:42,2023-01-21 18:20:02
617,110,1,2025-05-14 10:39:40,paid,33.68,54,54,online,credit_card,2025-05-14 10:39:40,2025-05-24 20:21:46
618,29,1,2025-09-20 12:22:21,delivered,1099.52,29,29,online,debit,2025-09-20 12:22:21,2025-10-06 15:37:13
619,115,1,2023-08-27 02:07:49,delivered,27.78,348,348,online,paypal,2023-08-27 02:07:49,2023-09-23 21:41:51
620,144,1,2024-05-30 15:09:14,paid,317.14,189,189,online,credit_card,2024-05-30 15:09:14,2024-06-26 11:53:06
621,3,1,2023-05-08 06:50:40,delivered,31.59,3,3,online,credit_card,2023-05-08 06:50:40,2023-05-30 11:52:43
622,2,1,2024-11-11 09:18:59,delivered,1077.08,2,28,online,credit_card,2024-11-11 09:18:59,2024-11-30 21:15:08
623,29,1,2024-06-05 01:30:30,paid,1319.49,191,191,online,paypal,2024-06-05 01:30:30,2024-06-06 13:52:48
624,240,1,2025-01-07 23:48:12,delivered,1318.88,240,240,online,credit_card,2025-01-07 23:48:12,2025-02-04 20:19:25
625,161,1,2023-10-22 04:52:21,shipped,1199.71,161,161,online,cash,2023-10-22 04:52:21,2023-10-27 17:48:39
626,76,1,2025-08-19 17:13:21,delivered,1378.59,76,148,online,gift_card,2025-08-19 17:13:21,2025-08-29 23:50:52
627,133,5,2023-10-29 03:58:30,shipped,1023.56,133,133,store,credit_card,2023-10-29 03:58:30,2023-11-24 09:38:22
628,169,1,2023-01-27 05:41:27,paid,1064.16,169,169,online,credit_card,2023-01-27 05:41:27,2023-02-03 21:57:24
629,134,1,2023-01-23 05:20:05,cancelled,547.48,134,134,online,paypal,2023-01-23 05:20:05,2023-02-01 17:50:06
630,230,3,2024-02-17 18:51:28,delivered,51.00,230,230,store,credit_card,2024-02-17 18:51:28,2024-02-22 18:18:42
631,215,3,2025-03-08 18:14:06,delivered,20.68,84,84,store,credit_card,2025-03-08 18:14:06,2025-04-07 06:27:10
632,83,8,2024-07-18 02:25:06,shipped,434.74,112,112,store,cash,2024-07-18 02:25:06,2024-08-05 18:13:46
633,100,9,2025-06-02 07:06:44,paid,854.92,100,100,store,credit_card,2025-06-02 07:06:44,2025-06-05 03:19:07
634,138,1,2024-06-03 11:38:34,shipped,1314.37,138,66,online,debit,2024-06-03 11:38:34,2024-06-20 21:55:41
635,18,3,2024-03-21 10:02:23,delivered,123.18,18,18,store,cash,2024-03-21 10:02:23,2024-03-30 18:58:24
636,218,1,2023-11-29 04:07:40,delivered,897.96,218,218,online,paypal,2023-11-29 04:07:40,2023-12-03 09:31:46
637,79,1,2024-06-12 14:23:56,pending,71.63,79,79,online,debit,2024-06-12 14:23:56,2024-07-07 08:25:40
638,222,1,2023-07-09 04:23:50,cancelled,293.88,222,222,online,debit,2023-07-09 04:23:50,2023-07-16 15:49:39
639,106,1,2023-06-30 22:23:39,delivered,1019.07,106,106,online,paypal,2023-06-30 22:23:39,2023-07-14 21:17:30
640,167,3,2024-11-05 16:45:07,shipped,812.54,167,167,store,debit,2024-11-05 16:45:07,2024-11-23 06:09:51
641,20,1,2023-02-11 00:09:49,delivered,107.27,311,20,online,credit_card,2023-02-11 00:09:49,2023-02-23 08:53:22
642,13,8,2023-04-13 15:47:40,delivered,936.73,13,13,store,credit_card,2023-04-13 15:47:40,2023-05-05 00:26:11
643,155,1,2024-06-01 06:59:41,delivered,22.16,379,379,online,credit_card,2024-06-01 06:59:41,2024-06-02 04:18:56
644,106,8,2024-11-17 05:23:28,paid,40.01,106,106,store,credit_card,2024-11-17 05:23:28,2024-11-27 22:45:15
645,120,5,2025-02-01 13:34:12,delivered,1154.07,120,120,store,credit_card,2025-02-01 13:34:12,2025-02-13 16:06:42
646,205,1,2023-10-26 18:13:03,confirmed,695.26,205,205,online,credit_card,2023-10-26 18:13:03,2023-11-08 22:22:39
647,100,1,2025-08-15 13:54:10,delivered,639.11,100,100,online,credit_card,2025-08-15 13:54:10,2025-08-27 10:06:17
648,246,4,2024-10-01 04:53:51,confirmed,480.23,246,246,store,credit_card,2024-10-01 04:53:51,2024-10-20 01:17:20
649,245,1,2025-05-17 16:52:17,delivered,78.28,245,245,online,cash,2025-05-17 16:52:17,2025-06-08 06:33:51
650,24,2,2023-09-12 08:40:50,delivered,30.98,326,326,store,debit,2023-09-12 08:40:50,2023-10-01 14:20:21
651,185,1,2024-03-04 23:53:12,paid,230.31,185,185,online,paypal,2024-03-04 23:53:12,2024-03-29 15:30:17
652,173,8,2025-04-14 03:10:38,delivered,1023.91,368,307,store,cash,2025-04-14 03:10:38,2025-05-06 18:05:34
653,216,1,2025-11-17 12:54:10,pending,194.77,210,210,online,credit_card,2025-11-17 12:54:10,2025-12-13 08:34:25
654,82,5,2023-11-28 03:53:01,delivered,64.63,176,82,store,credit_card,2023-11-28 03:53:01,2023-12-21 08:08:29
655,125,1,2023-06-12 07:06:21,delivered,283.44,125,125,online,debit,2023-06-12 07:06:21,2023-06-17 23:02:18
656,188,5,2025-05-14 02:45:03,delivered,108.17,188,188,store,cash,2025-05-14 02:45:03,2025-05-31 12:48:49
657,68,3,2023-02-18 10:36:00,delivered,20.01,68,68,store,gift_card,2023-02-18 10:36:00,2023-03-19 03:54:48
658,211,1,2024-11-03 08:11:43,delivered,86.51,211,211,online,paypal,2024-11-03 08:11:43,2024-11-15 08:48:40
659,63,1,2024-01-15 12:01:00,delivered,327.91,63,63,online,gift_card,2024-01-15 12:01:00,2024-01-26 00:31:40
660,155,1,2025-06-17 05:39:17,delivered,72.44,155,155,online,debit,2025-06-17 05:39:17,2025-07-08 09:11:28
