customer_id,order_id,store_id,interaction_type,channel,subject,message,rating,metadata_json
208,276,7,review,web,Review #940,Sample interaction 940 of type review via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
35,297,2,store_visit,support,Store Visit #941,Sample interaction 941 of type store_visit via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
70,718,8,review,email,Review #942,Sample interaction 942 of type review via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
39,51,9,page_view,mobile_app,Page View #943,Sample interaction 943 of type page_view via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
73,276,3,store_visit,web,Store Visit #944,Sample interaction 944 of type store_visit via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
24,155,1,store_visit,mobile_app,Store Visit #945,Sample interaction 945 of type store_visit via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
108,320,8,email_open,store,Email Open #946,Sample interaction 946 of type email_open via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
85,83,3,page_view,email,Page View #947,Sample interaction 947 of type page_view via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
19,557,8,purchase,mobile_app,Purchase #948,Sample interaction 948 of type purchase via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
210,391,1,add_to_cart,mobile_app,Add To Cart #949,Sample interaction 949 of type add_to_cart via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
198,454,4,page_view,mobile_app,Page View #950,Sample interaction 950 of type page_view via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
189,790,2,review,store,Review #951,Sample interaction 951 of type review via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
175,320,6,purchase,web,Purchase #952,Sample interaction 952 of type purchase via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
134,126,5,store_visit,email,Store Visit #953,Sample interaction 953 of type store_visit via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
93,54,4,add_to_cart,mobile_app,Add To Cart #954,Sample interaction 954 of type add_to_cart via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
84,16,3,support_ticket,support,Support Ticket #955,Sample interaction 955 of type support_ticket via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
102,249,1,page_view,support,Page View #956,Sample interaction 956 of type page_view via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
177,611,3,email_open,web,Email Open #957,Sample interaction 957 of type email_open via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
41,512,2,email_open,web,Email Open #958,Sample interaction 958 of type email_open via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
92,661,3,add_to_cart,mobile_app,Add To Cart #959,Sample interaction 959 of type add_to_cart via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
60,325,9,email_open,store,Email Open #960,Sample interaction 960 of type email_open via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
6,706,7,email_open,mobile_app,Email Open #961,Sample interaction 961 of type email_open via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
231,41,8,store_visit,support,Store Visit #962,Sample interaction 962 of type store_visit via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
139,714,8,review,support,Review #963,Sample interaction 963 of type review via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
140,357,6,store_visit,email,Store Visit #964,Sample interaction 964 of type store_visit via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
235,568,3,add_to_cart,support,Add To Cart #965,Sample interaction 965 of type add_to_cart via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
116,303,5,email_open,store,Email Open #966,Sample interaction 966 of type email_open via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
199,654,9,email_click,mobile_app,Email Click #967,Sample interaction 967 of type email_click via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
159,373,4,email_open,web,Email Open #968,Sample interaction 968 of type email_open via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
210,397,4,store_visit,support,Store Visit #969,Sample interaction 969 of type store_visit via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
157,290,6,email_click,email,Email Click #970,Sample interaction 970 of type email_click via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
25,536,2,page_view,mobile_app,Page View #971,Sample interaction 971 of type page_view via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
224,33,4,add_to_cart,store,Add To Cart #972,Sample interaction 972 of type add_to_cart via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
26,33,7,store_visit,support,Store Visit #973,Sample interaction 973 of type store_visit via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
180,605,5,page_view,email,Page View #974,Sample interaction 974 of type page_view via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
156,736,2,page_view,mobile_app,Page View #975,Sample interaction 975 of type page_view via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
238,82,8,page_view,email,Page View #976,Sample interaction 976 of type page_view via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
191,426,6,page_view,support,Page View #977,Sample interaction 977 of type page_view via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
136,42,2,support_ticket,web,Support Ticket #978,Sample interaction 978 of type support_ticket via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
246,532,2,add_to_cart,mobile_app,Add To Cart #979,Sample interaction 979 of type add_to_cart via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
99,195,4,review,support,Review #980,Sample interaction 980 of type review via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
143,768,9,email_click,web,Email Click #981,Sample interaction 981 of type email_click via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
92,691,8,email_click,web,Email Click #982,Sample interaction 982 of type email_click via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
203,185,9,email_click,support,Email Click #983,Sample interaction 983 of type email_click via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
169,162,9,store_visit,email,Store Visit #984,Sample interaction 984 of type store_visit via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
141,333,6,email_click,store,Email Click #985,Sample interaction 985 of type email_click via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
156,247,9,review,store,Review #986,Sample interaction 986 of type review via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
238,763,5,email_open,store,Email Open #987,Sample interaction 987 of type email_open via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
246,407,1,page_view,email,Page View #988,Sample interaction 988 of type page_view via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
5,531,3,support_ticket,web,Support Ticket #989,Sample interaction 989 of type support_ticket via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
57,220,6,page_view,email,Page View #990,Sample interaction 990 of type page_view via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
131,570,3,add_to_cart,web,Add To Cart #991,Sample interaction 991 of type add_to_cart via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
92,160,3,support_ticket,email,Support Ticket #992,Sample interaction 992 of type support_ticket via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
64,239,5,support_ticket,web,Support Ticket #993,Sample interaction 993 of type support_ticket via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
103,583,4,add_to_cart,email,Add To Cart #994,Sample interaction 994 of type add_to_cart via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
45,500,2,support_ticket,web,Support Ticket #995,Sample interaction 995 of type support_ticket via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
98,81,1,email_open,email,Email Open #996,Sample interaction 996 of type email_open via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
107,124,4,page_view,store,Page View #997,Sample interaction 997 of type page_view via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
79,537,1,email_open,support,Email Open #998,Sample interaction 998 of type email_open via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
39,335,9,review,mobile_app,Review #999,Sample interaction 999 of type review via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
173,750,7,store_visit,support,Store Visit #1000,Sample interaction 1000 of type store_visit via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
130,93,4,email_click,email,Email Click #1001,Sample interaction 1001 of type email_click via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
38,136,6,add_to_cart,store,Add To Cart #1002,Sample interaction 1002 of type add_to_cart via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
191,51,9,email_click,email,Email Click #1003,Sample interaction 1003 of type email_click via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
103,514,7,purchase,mobile_app,Purchase #1004,Sample interaction 1004 of type purchase via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
144,203,8,email_click,support,Email Click #1005,Sample interaction 1005 of type email_click via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
144,631,9,review,mobile_app,Review #1006,Sample interaction 1006 of type review via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
69,796,7,email_open,support,Email Open #1007,Sample interaction 1007 of type email_open via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
29,688,7,email_click,email,Email Click #1008,Sample interaction 1008 of type email_click via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
49,329,6,page_view,email,Page View #1009,Sample interaction 1009 of type page_view via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
90,632,8,purchase,store,Purchase #1010,Sample interaction 1010 of type purchase via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
237,240,4,email_open,mobile_app,Email Open #1011,Sample interaction 1011 of type email_open via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
29,758,1,review,support,Review #1012,Sample interaction 1012 of type review via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
223,295,1,email_open,web,Email Open #1013,Sample interaction 1013 of type email_open via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
116,483,1,email_open,mobile_app,Email Open #1014,Sample interaction 1014 of type email_open via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
55,209,9,support_ticket,support,Support Ticket #1015,Sample interaction 1015 of type support_ticket via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
160,748,3,page_view,store,Page View #1016,Sample interaction 1016 of type page_view via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
232,680,9,page_view,email,Page View #1017,Sample interaction 1017 of type page_view via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
16,291,4,support_ticket,web,Support Ticket #1018,Sample interaction 1018 of type support_ticket via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
168,9,2,email_click,email,Email Click #1019,Sample interaction 1019 of type email_click via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
222,111,1,support_ticket,store,Support Ticket #1020,Sample interaction 1020 of type support_ticket via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
98,521,2,email_open,store,Email Open #1021,Sample interaction 1021 of type email_open via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
137,91,3,review,support,Review #1022,Sample interaction 1022 of type review via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
144,730,1,page_view,mobile_app,Page View #1023,Sample interaction 1023 of type page_view via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
79,342,8,email_click,mobile_app,Email Click #1024,Sample interaction 1024 of type email_click via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
89,701,6,email_open,email,Email Open #1025,Sample interaction 1025 of type email_open via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
129,283,1,support_ticket,store,Support Ticket #1026,Sample interaction 1026 of type support_ticket via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
242,569,5,review,mobile_app,Review #1027,Sample interaction 1027 of type review via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
230,403,3,add_to_cart,store,Add To Cart #1028,Sample interaction 1028 of type add_to_cart via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
246,695,4,email_click,mobile_app,Email Click #1029,Sample interaction 1029 of type email_click via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
40,437,5,email_open,store,Email Open #1030,Sample interaction 1030 of type email_open via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
34,212,3,review,mobile_app,Review #1031,Sample interaction 1031 of type review via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
177,723,9,purchase,store,Purchase #1032,Sample interaction 1032 of type purchase via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
168,579,3,email_open,web,Email Open #1033,Sample interaction 1033 of type email_open via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
137,737,2,purchase,email,Purchase #1034,Sample interaction 1034 of type purchase via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
187,31,6,email_click,store,Email Click #1035,Sample interaction 1035 of type email_click via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
114,764,5,purchase,mobile_app,Purchase #1036,Sample interaction 1036 of type purchase via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
34,190,1,support_ticket,support,Support Ticket #1037,Sample interaction 1037 of type support_ticket via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
157,237,4,review,web,Review #1038,Sample interaction 1038 of type review via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
21,705,8,purchase,support,Purchase #1039,Sample interaction 1039 of type purchase via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
121,730,6,purchase,store,Purchase #1040,Sample interaction 1040 of type purchase via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
122,141,3,review,mobile_app,Review #1041,Sample interaction 1041 of type review via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
105,783,1,support_ticket,store,Support Ticket #1042,Sample interaction 1042 of type support_ticket via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
191,688,4,review,web,Review #1043,Sample interaction 1043 of type review via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
238,450,8,email_open,store,Email Open #1044,Sample interaction 1044 of type email_open via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
110,415,1,email_click,email,Email Click #1045,Sample interaction 1045 of type email_click via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
157,761,9,page_view,support,Page View #1046,Sample interaction 1046 of type page_view via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
116,468,1,review,support,Review #1047,Sample interaction 1047 of type review via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
102,753,1,email_click,support,Email Click #1048,Sample interaction 1048 of type email_click via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
49,299,8,email_click,email,Email Click #1049,Sample interaction 1049 of type email_click via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
119,171,7,support_ticket,support,Support Ticket #1050,Sample interaction 1050 of type support_ticket via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
177,530,3,store_visit,store,Store Visit #1051,Sample interaction 1051 of type store_visit via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
185,513,2,purchase,support,Purchase #1052,Sample interaction 1052 of type purchase via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
35,403,7,email_open,store,Email Open #1053,Sample interaction 1053 of type email_open via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
46,465,4,store_visit,web,Store Visit #1054,Sample interaction 1054 of type store_visit via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
83,709,3,add_to_cart,web,Add To Cart #1055,Sample interaction 1055 of type add_to_cart via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
181,461,6,add_to_cart,support,Add To Cart #1056,Sample interaction 1056 of type add_to_cart via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
187,524,3,email_click,support,Email Click #1057,Sample interaction 1057 of type email_click via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
12,787,3,email_open,support,Email Open #1058,Sample interaction 1058 of type email_open via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
42,149,3,page_view,store,Page View #1059,Sample interaction 1059 of type page_view via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
80,748,8,support_ticket,mobile_app,Support Ticket #1060,Sample interaction 1060 of type support_ticket via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
231,135,4,page_view,support,Page View #1061,Sample interaction 1061 of type page_view via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
4,470,8,store_visit,support,Store Visit #1062,Sample interaction 1062 of type store_visit via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
156,506,4,review,support,Review #1063,Sample interaction 1063 of type review via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
117,420,8,add_to_cart,support,Add To Cart #1064,Sample interaction 1064 of type add_to_cart via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
2,251,9,support_ticket,support,Support Ticket #1065,Sample interaction 1065 of type support_ticket via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
210,213,1,purchase,mobile_app,Purchase #1066,Sample interaction 1066 of type purchase via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
168,358,1,purchase,web,Purchase #1067,Sample interaction 1067 of type purchase via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
215,618,5,email_open,web,Email Open #1068,Sample interaction 1068 of type email_open via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
28,427,3,purchase,email,Purchase #1069,Sample interaction 1069 of type purchase via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
170,709,9,purchase,store,Purchase #1070,Sample interaction 1070 of type purchase via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
93,37,2,support_ticket,email,Support Ticket #1071,Sample interaction 1071 of type support_ticket via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
230,389,2,email_click,support,Email Click #1072,Sample interaction 1072 of type email_click via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
75,483,3,add_to_cart,email,Add To Cart #1073,Sample interaction 1073 of type add_to_cart via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
135,424,9,review,mobile_app,Review #1074,Sample interaction 1074 of type review via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
15,112,9,add_to_cart,store,Add To Cart #1075,Sample interaction 1075 of type add_to_cart via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
240,724,5,email_click,support,Email Click #1076,Sample interaction 1076 of type email_click via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
67,539,6,purchase,support,Purchase #1077,Sample interaction 1077 of type purchase via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
128,533,8,store_visit,mobile_app,Store Visit #1078,Sample interaction 1078 of type store_visit via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
60,726,5,review,web,Review #1079,Sample interaction 1079 of type review via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
7,477,2,review,support,Review #1080,Sample interaction 1080 of type review via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
106,47,6,email_open,support,Email Open #1081,Sample interaction 1081 of type email_open via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
3,656,4,support_ticket,email,Support Ticket #1082,Sample interaction 1082 of type support_ticket via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
79,308,9,email_open,web,Email Open #1083,Sample interaction 1083 of type email_open via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
176,342,6,email_click,support,Email Click #1084,Sample interaction 1084 of type email_click via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
246,30,3,review,email,Review #1085,Sample interaction 1085 of type review via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
237,689,8,store_visit,web,Store Visit #1086,Sample interaction 1086 of type store_visit via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
124,160,8,email_open,store,Email Open #1087,Sample interaction 1087 of type email_open via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
238,761,1,support_ticket,support,Support Ticket #1088,Sample interaction 1088 of type support_ticket via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
143,549,1,review,support,Review #1089,Sample interaction 1089 of type review via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
205,363,2,purchase,email,Purchase #1090,Sample interaction 1090 of type purchase via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
87,385,9,purchase,support,Purchase #1091,Sample interaction 1091 of type purchase via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
100,192,2,support_ticket,email,Support Ticket #1092,Sample interaction 1092 of type support_ticket via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
70,424,2,store_visit,mobile_app,Store Visit #1093,Sample interaction 1093 of type store_visit via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
116,310,4,support_ticket,mobile_app,Support Ticket #1094,Sample interaction 1094 of type support_ticket via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
96,39,4,add_to_cart,store,Add To Cart #1095,Sample interaction 1095 of type add_to_cart via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
7,495,9,purchase,mobile_app,Purchase #1096,Sample interaction 1096 of type purchase via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
237,496,9,support_ticket,email,Support Ticket #1097,Sample interaction 1097 of type support_ticket via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
197,101,9,purchase,mobile_app,Purchase #1098,Sample interaction 1098 of type purchase via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
118,397,9,add_to_cart,web,Add To Cart #1099,Sample interaction 1099 of type add_to_cart via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
239,46,2,email_open,store,Email Open #1100,Sample interaction 1100 of type email_open via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
27,534,5,page_view,support,Page View #1101,Sample interaction 1101 of type page_view via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
164,215,6,review,mobile_app,Review #1102,Sample interaction 1102 of type review via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
71,546,6,store_visit,web,Store Visit #1103,Sample interaction 1103 of type store_visit via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
39,162,5,add_to_cart,web,Add To Cart #1104,Sample interaction 1104 of type add_to_cart via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
144,527,2,review,support,Review #1105,Sample interaction 1105 of type review via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
141,327,5,purchase,email,Purchase #1106,Sample interaction 1106 of type purchase via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
63,176,2,support_ticket,support,Support Ticket #1107,Sample interaction 1107 of type support_ticket via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
139,455,1,purchase,web,Purchase #1108,Sample interaction 1108 of type purchase via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
232,692,1,add_to_cart,store,Add To Cart #1109,Sample interaction 1109 of type add_to_cart via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
23,437,7,purchase,support,Purchase #1110,Sample interaction 1110 of type purchase via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
162,707,8,email_open,email,Email Open #1111,Sample interaction 1111 of type email_open via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
210,203,9,add_to_cart,store,Add To Cart #1112,Sample interaction 1112 of type add_to_cart via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
34,96,8,add_to_cart,store,Add To Cart #1113,Sample interaction 1113 of type add_to_cart via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
176,660,8,store_visit,mobile_app,Store Visit #1114,Sample interaction 1114 of type store_visit via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
37,632,5,email_open,store,Email Open #1115,Sample interaction 1115 of type email_open via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
180,682,6,email_open,store,Email Open #1116,Sample interaction 1116 of type email_open via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
8,67,8,add_to_cart,email,Add To Cart #1117,Sample interaction 1117 of type add_to_cart via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
119,175,5,email_open,support,Email Open #1118,Sample interaction 1118 of type email_open via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
33,521,2,email_click,web,Email Click #1119,Sample interaction 1119 of type email_click via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
143,666,2,support_ticket,support,Support Ticket #1120,Sample interaction 1120 of type support_ticket via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
103,605,7,review,support,Review #1121,Sample interaction 1121 of type review via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
141,163,8,email_click,web,Email Click #1122,Sample interaction 1122 of type email_click via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
54,711,7,email_click,support,Email Click #1123,Sample interaction 1123 of type email_click via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
140,711,4,purchase,web,Purchase #1124,Sample interaction 1124 of type purchase via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
215,499,2,store_visit,email,Store Visit #1125,Sample interaction 1125 of type store_visit via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
25,456,3,support_ticket,store,Support Ticket #1126,Sample interaction 1126 of type support_ticket via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
154,112,7,email_open,store,Email Open #1127,Sample interaction 1127 of type email_open via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
24,223,3,page_view,mobile_app,Page View #1128,Sample interaction 1128 of type page_view via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
116,545,5,email_click,support,Email Click #1129,Sample interaction 1129 of type email_click via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
115,201,4,email_open,email,Email Open #1130,Sample interaction 1130 of type email_open via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
204,696,5,email_click,email,Email Click #1131,Sample interaction 1131 of type email_click via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
150,9,9,email_click,mobile_app,Email Click #1132,Sample interaction 1132 of type email_click via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
16,379,9,page_view,web,Page View #1133,Sample interaction 1133 of type page_view via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
211,368,2,support_ticket,web,Support Ticket #1134,Sample interaction 1134 of type support_ticket via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
111,720,7,email_open,store,Email Open #1135,Sample interaction 1135 of type email_open via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
