order_id,customer_id,store_id,store_type,status,channel,payment_method,order_date,day_of_week,hour_of_day,shipping_city,shipping_province,num_items,total_quantity,total_line_amount,total_discount_amount,num_promotions_applied,target_total_amount
422,148,1,online,delivered,online,gift_card,"2025-10-07 19:50:48",3,19,Hamilton,Ontario,1,2,657.01,107.63,1,339.73
423,83,6,physical,delivered,store,cash,"2025-01-05 09:18:11",1,9,Kitchener,Ontario,1,4,595.33,92.99,0,20.83
424,40,1,online,cancelled,online,paypal,"2025-02-28 07:14:06",6,7,Ottawa,Ontario,1,4,1345.44,146.64,0,596.42
425,8,5,physical,confirmed,store,gift_card,"2025-07-01 06:49:38",3,6,London,Ontario,4,12,3853.00,134.26,1,194.44
426,143,9,physical,shipped,store,other,"2025-01-22 13:44:33",4,13,Hamilton,Ontario,1,5,427.86,62.49,0,74.32
427,200,1,online,shipped,online,gift_card,"2023-04-24 07:00:36",2,7,Hamilton,Ontario,3,7,1664.81,180.10,1,120.15
428,82,7,physical,delivered,store,debit,"2025-03-14 18:51:46",6,18,London,Ontario,1,1,62.51,21.19,0,525.28
429,102,1,online,delivered,online,debit,"2025-07-11 08:56:57",6,8,Toronto,Ontario,1,1,367.64,111.79,1,267.57
430,152,6,physical,paid,store,credit_card,"2024-12-04 14:55:53",4,14,Kitchener,Ontario,2,5,548.36,69.78,0,217.59
431,40,1,online,shipped,online,credit_card,"2023-09-18 02:04:17",2,2,Kitchener,Ontario,3,12,2437.97,331.03,1,937.80
432,66,9,physical,delivered,store,credit_card,"2024-11-15 06:57:22",6,6,"Niagara Falls",Ontario,2,6,2195.84,255.93,2,878.94
433,167,9,physical,shipped,store,debit,"2025-10-14 07:33:53",3,7,Mississauga,Ontario,4,10,1229.58,138.97,1,1128.22
434,118,7,physical,delivered,store,credit_card,"2025-05-21 04:17:22",4,4,Kingston,Ontario,5,14,3372.63,945.66,1,1169.53
435,65,1,online,delivered,online,paypal,"2023-09-16 23:31:03",7,23,Kitchener,Ontario,3,6,1834.33,135.23,0,193.01
436,175,3,physical,paid,store,paypal,"2025-03-18 16:49:38",3,16,Brampton,Ontario,4,14,2290.46,366.60,1,162.06
437,69,8,physical,delivered,store,credit_card,"2023-04-26 01:30:20",4,1,Kitchener,Ontario,3,10,2141.26,459.42,0,102.97
438,93,8,physical,returned,store,gift_card,"2023-08-27 09:57:16",1,9,Hamilton,Ontario,1,5,694.69,25.06,0,455.55
439,111,4,physical,delivered,store,credit_card,"2025-04-08 23:57:44",3,23,London,Ontario,1,3,784.00,168.68,0,86.70
440,185,2,physical,returned,store,credit_card,"2024-11-09 10:47:22",7,10,Kingston,Ontario,4,12,2143.40,263.16,0,1340.68
441,146,1,online,delivered,online,debit,"2024-01-21 20:33:20",1,20,Toronto,Ontario,2,3,956.67,96.44,1,1400.53
442,84,1,online,paid,online,gift_card,"2025-04-10 00:54:31",5,0,Kingston,Ontario,2,9,1141.79,270.71,0,219.53
443,39,1,online,delivered,online,credit_card,"2025-08-09 21:15:57",7,21,London,Ontario,4,12,1226.45,169.91,1,52.25
444,54,1,online,paid,online,other,"2023-01-14 04:33:42",7,4,Mississauga,Ontario,3,10,955.40,394.55,2,1010.35
445,133,2,physical,delivered,store,debit,"2024-09-09 03:52:35",2,3,London,Ontario,5,18,3741.65,621.07,1,61.48
446,138,1,online,delivered,online,other,"2023-10-21 20:37:01",7,20,Ottawa,Ontario,2,4,255.89,12.67,1,82.13
447,163,1,online,cancelled,online,credit_card,"2025-07-29 21:02:37",3,21,Kitchener,Ontario,5,20,4600.22,703.97,0,687.52
448,79,1,online,shipped,online,credit_card,"2025-06-05 05:49:58",5,5,Toronto,Ontario,5,12,3080.27,714.46,0,79.23
449,178,1,online,delivered,online,credit_card,"2024-06-01 01:50:55",7,1,Toronto,Ontario,3,8,1873.75,350.82,0,31.12
450,149,6,physical,shipped,store,gift_card,"2023-03-11 22:11:13",7,22,Hamilton,Ontario,1,3,417.31,66.80,0,871.25
451,207,2,physical,delivered,store,cash,"2024-02-11 11:35:21",1,11,"Niagara Falls",Ontario,1,3,203.44,50.33,0,382.86
452,109,1,online,shipped,online,other,"2024-10-18 15:05:58",6,15,London,Ontario,5,16,4463.70,524.89,0,608.80
453,240,1,online,confirmed,online,gift_card,"2024-05-20 19:31:30",2,19,London,Ontario,5,12,2748.67,652.00,1,84.67
454,156,1,online,returned,online,paypal,"2025-02-07 18:07:55",6,18,London,Ontario,2,6,1066.65,16.90,0,251.19
455,70,6,physical,confirmed,store,credit_card,"2025-05-22 00:46:34",5,0,Kitchener,Ontario,3,11,2218.21,167.75,1,1169.10
456,104,2,physical,delivered,store,credit_card,"2024-04-19 02:20:13",6,2,Kitchener,Ontario,4,8,2140.66,141.68,2,147.06
457,140,1,online,delivered,online,credit_card,"2023-07-24 15:56:05",2,15,Kitchener,Ontario,3,8,1574.84,321.65,1,1239.62
458,156,1,online,confirmed,online,credit_card,"2025-11-23 19:33:17",1,19,London,Ontario,1,1,341.95,19.10,0,25.12
459,160,1,online,delivered,online,credit_card,"2024-07-10 14:23:47",4,14,Kitchener,Ontario,5,9,2453.99,510.62,0,137.57
460,36,8,physical,delivered,store,gift_card,"2024-02-27 17:52:20",3,17,Mississauga,Ontario,3,8,2219.49,451.68,2,146.37
461,142,1,online,paid,online,other,"2023-10-13 01:38:24",6,1,Kingston,Ontario,3,9,2444.64,81.00,1,45.83
462,111,1,online,shipped,online,credit_card,"2024-04-15 02:50:22",2,2,Kitchener,Ontario,4,16,2735.54,503.63,0,106.91
463,156,1,online,pending,online,credit_card,"2023-08-11 15:58:24",6,15,Mississauga,Ontario,3,8,2236.42,344.32,1,200.59
464,232,8,physical,delivered,store,paypal,"2025-05-16 18:15:49",6,18,Kitchener,Ontario,4,13,3627.06,746.46,2,243.63
465,211,5,physical,shipped,store,credit_card,"2023-08-10 16:34:48",5,16,London,Ontario,4,14,2282.56,573.71,2,831.93
466,94,1,online,paid,online,credit_card,"2023-04-13 20:47:28",5,20,"Niagara Falls",Ontario,4,15,3410.54,1046.86,2,144.39
467,104,1,online,pending,online,credit_card,"2023-10-20 17:05:08",6,17,Toronto,Ontario,1,1,43.38,6.35,0,402.59
468,26,9,physical,delivered,store,credit_card,"2023-07-08 06:55:04",7,6,"Niagara Falls",Ontario,1,1,278.20,45.78,1,1167.08
469,162,1,online,shipped,online,gift_card,"2023-08-20 09:59:49",1,9,Toronto,Ontario,1,2,343.25,99.87,0,1115.49
470,180,1,online,returned,online,paypal,"2024-07-04 14:29:48",5,14,Mississauga,Ontario,5,16,3609.10,148.17,0,194.39
471,23,1,online,delivered,online,credit_card,"2023-07-26 18:30:17",4,18,Toronto,Ontario,1,1,393.42,81.21,1,36.66
472,158,1,online,confirmed,online,cash,"2025-06-13 16:22:15",6,16,Toronto,Ontario,3,9,1611.07,188.72,2,45.68
473,70,1,online,cancelled,online,credit_card,"2025-03-17 07:53:27",2,7,Toronto,Ontario,5,15,4078.38,681.36,1,66.47
474,28,2,physical,cancelled,store,credit_card,"2025-05-29 13:18:15",5,13,Hamilton,Ontario,2,6,113.32,30.86,0,673.98
475,77,1,online,delivered,online,paypal,"2024-05-17 18:06:01",6,18,Toronto,Ontario,1,3,1263.68,221.86,1,20.17
476,247,1,online,delivered,online,credit_card,"2025-09-24 22:19:00",4,22,Toronto,Ontario,1,3,456.04,108.35,1,417.46
477,130,1,online,delivered,online,credit_card,"2024-12-10 10:54:30",3,10,"Niagara Falls",Ontario,5,20,5160.63,816.55,1,1403.63
478,95,1,online,confirmed,online,cash,"2023-05-27 08:18:32",7,8,Toronto,Ontario,5,9,1346.68,417.05,1,147.31
479,70,9,physical,confirmed,store,credit_card,"2024-01-25 09:05:25",5,9,Kitchener,Ontario,2,6,694.83,22.18,1,1066.49
480,90,1,online,delivered,online,cash,"2024-12-02 15:46:37",2,15,Toronto,Ontario,2,3,948.57,92.89,0,915.78
481,136,1,online,shipped,online,cash,"2025-08-02 10:04:33",7,10,Kingston,Ontario,2,5,1186.69,312.90,1,751.02
482,135,5,physical,pending,store,credit_card,"2025-05-27 18:49:13",3,18,Toronto,Ontario,3,13,2579.33,836.27,0,607.88
483,21,5,physical,cancelled,store,paypal,"2025-07-20 02:35:46",1,2,Kingston,Ontario,5,14,2040.49,344.24,1,65.85
484,242,9,physical,confirmed,store,paypal,"2025-09-05 06:17:44",6,6,Kingston,Ontario,4,13,2181.81,466.11,2,21.89
485,112,1,online,delivered,online,cash,"2025-03-21 03:12:37",6,3,London,Ontario,3,9,1385.66,404.91,0,396.31
486,97,8,physical,confirmed,store,paypal,"2023-01-14 12:55:13",7,12,Kitchener,Ontario,2,10,2484.56,217.49,0,44.58
487,73,1,online,delivered,online,cash,"2025-09-08 12:12:21",2,12,Toronto,Ontario,2,7,1741.04,71.39,0,653.64
488,79,7,physical,pending,store,credit_card,"2025-02-16 06:36:43",1,6,Toronto,Ontario,5,13,1099.68,246.35,1,329.85
489,129,1,online,pending,online,credit_card,"2025-11-21 02:20:44",6,2,Hamilton,Ontario,2,6,486.59,132.49,1,56.75
490,53,1,online,delivered,online,credit_card,"2025-05-25 02:31:57",1,2,Kingston,Ontario,3,3,236.45,59.22,0,559.29
491,24,1,online,shipped,online,credit_card,"2023-08-07 00:20:39",2,0,Toronto,Ontario,2,8,2163.75,532.21,2,562.57
492,79,1,online,shipped,online,paypal,"2023-05-12 09:40:52",6,9,Toronto,Ontario,2,8,3500.01,369.55,0,504.35
493,13,1,online,delivered,online,debit,"2024-12-14 01:41:35",7,1,Toronto,Ontario,4,8,2571.16,254.05,1,914.69
494,4,2,physical,delivered,store,credit_card,"2023-08-25 15:40:53",6,15,Kingston,Ontario,3,10,2486.52,442.74,2,1333.49
495,139,1,online,shipped,online,credit_card,"2024-12-10 13:18:56",3,13,Hamilton,Ontario,3,13,2711.34,356.05,0,33.00
496,64,6,physical,paid,store,credit_card,"2023-12-29 01:58:08",6,1,Toronto,Ontario,4,10,1715.31,119.24,1,20.84
497,78,8,physical,cancelled,store,credit_card,"2023-02-16 09:20:47",5,9,Hamilton,Ontario,3,11,2804.46,543.29,0,225.97
498,143,1,online,cancelled,online,credit_card,"2025-06-15 08:57:40",1,8,London,Ontario,5,19,6039.08,137.03,0,489.46
499,221,2,physical,delivered,store,credit_card,"2023-11-30 04:45:53",5,4,Kitchener,Ontario,2,7,1511.77,390.38,0,1249.99
500,142,8,physical,delivered,store,debit,"2024-04-16 09:29:07",3,9,Kingston,Ontario,3,9,2531.16,459.15,0,789.88
501,238,1,online,delivered,online,debit,"2023-09-30 22:39:47",7,22,Toronto,Ontario,3,12,2369.67,409.81,0,265.96
502,179,2,physical,delivered,store,credit_card,"2024-04-04 04:18:40",5,4,Toronto,Ontario,3,12,2059.66,369.49,0,455.00
503,88,4,physical,returned,store,cash,"2023-07-12 01:43:32",4,1,London,Ontario,4,10,3132.78,702.69,1,1359.00
504,216,8,physical,shipped,store,credit_card,"2024-12-04 10:04:04",4,10,"Niagara Falls",Ontario,1,1,128.35,26.77,0,875.21
505,8,3,physical,pending,store,credit_card,"2024-08-22 02:27:35",5,2,London,Ontario,1,2,36.67,5.21,2,716.37
506,146,1,online,shipped,online,debit,"2024-02-28 16:00:55",4,16,Toronto,Ontario,5,12,2036.07,579.60,0,132.56
507,197,1,online,paid,online,credit_card,"2024-04-21 13:58:56",1,13,Brampton,Ontario,3,9,1194.72,308.29,0,446.80
508,37,2,physical,delivered,store,credit_card,"2025-06-08 22:55:05",1,22,Brampton,Ontario,4,10,2244.04,359.22,0,83.61
509,209,6,physical,delivered,store,credit_card,"2023-12-27 12:31:59",4,12,"Niagara Falls",Ontario,1,2,728.03,59.53,0,220.72
510,92,7,physical,delivered,store,credit_card,"2023-12-16 12:03:30",7,12,London,Ontario,2,5,883.99,288.52,0,1320.24
511,184,7,physical,shipped,store,debit,"2023-05-07 22:57:28",1,22,Kingston,Ontario,5,13,3743.47,728.92,0,326.88
512,101,8,physical,shipped,store,credit_card,"2023-05-11 00:29:58",5,0,Toronto,Ontario,5,16,3959.67,509.87,0,934.66
513,169,1,online,delivered,online,credit_card,"2024-01-17 19:58:57",4,19,Ottawa,Ontario,3,7,768.36,169.73,0,792.38
514,180,1,online,delivered,online,credit_card,"2025-07-28 06:33:02",2,6,Mississauga,Ontario,5,13,3363.73,396.56,1,99.22
515,223,1,online,shipped,online,debit,"2025-01-03 11:09:12",6,11,"Niagara Falls",Ontario,2,7,244.54,32.59,2,611.60
516,57,1,online,delivered,online,debit,"2024-04-24 04:47:30",4,4,Toronto,Ontario,4,17,2644.61,509.68,0,128.41
517,202,1,online,shipped,online,other,"2023-03-29 07:13:53",4,7,Kitchener,Ontario,5,14,4416.61,612.95,0,1330.00
518,54,2,physical,delivered,store,debit,"2025-01-16 00:25:21",5,0,"Niagara Falls",Ontario,5,17,3962.95,732.81,0,76.94
519,229,1,online,cancelled,online,credit_card,"2025-11-24 10:01:45",2,10,"Niagara Falls",Ontario,5,14,3717.88,249.39,0,787.48
520,118,6,physical,shipped,store,gift_card,"2023-06-06 07:22:48",3,7,Kingston,Ontario,1,2,605.09,157.53,2,23.26
521,98,1,online,delivered,online,cash,"2024-03-21 13:35:05",5,13,Toronto,Ontario,5,14,3516.96,622.87,1,1393.07
522,114,8,physical,pending,store,credit_card,"2024-06-13 14:57:45",5,14,"Niagara Falls",Ontario,4,10,3372.20,108.00,0,405.17
523,19,3,physical,delivered,store,gift_card,"2025-08-16 23:32:39",7,23,Brampton,Ontario,2,5,560.25,147.77,1,645.83
524,95,3,physical,returned,store,credit_card,"2023-01-28 15:53:04",7,15,Toronto,Ontario,5,15,3815.47,528.15,2,593.79
525,12,1,online,shipped,online,debit,"2023-12-20 18:18:42",4,18,Toronto,Ontario,3,10,2244.08,698.24,0,22.85
526,77,1,online,returned,online,cash,"2024-08-17 00:37:29",7,0,Toronto,Ontario,2,7,1919.59,538.86,0,343.68
527,53,7,physical,returned,store,debit,"2025-09-26 23:33:06",6,23,Kingston,Ontario,3,13,3655.72,977.14,2,32.53
528,235,1,online,delivered,online,debit,"2023-01-15 16:10:42",1,16,Kingston,Ontario,4,8,1639.22,329.92,1,28.43
529,87,7,physical,paid,store,debit,"2024-10-11 11:04:35",6,11,Mississauga,Ontario,2,4,643.06,122.28,0,30.07
530,91,1,online,delivered,online,credit_card,"2023-02-20 04:05:27",2,4,Toronto,Ontario,2,6,2018.23,685.20,1,386.79
531,26,1,online,confirmed,online,debit,"2024-02-04 04:01:50",1,4,"Niagara Falls",Ontario,3,11,1375.23,120.38,0,326.89
532,125,1,online,pending,online,credit_card,"2024-01-21 07:23:58",1,7,Kitchener,Ontario,1,1,313.67,8.95,1,1328.40
533,96,7,physical,returned,store,cash,"2023-07-18 16:18:01",3,16,Kingston,Ontario,4,12,1212.45,187.30,1,47.11
534,25,9,physical,paid,store,debit,"2025-04-12 15:09:17",7,15,Toronto,Ontario,2,10,1922.71,602.44,0,919.33
535,115,1,online,delivered,online,debit,"2023-02-13 01:58:26",2,1,Kingston,Ontario,4,19,3250.17,853.16,0,1176.95
536,240,2,physical,returned,store,debit,"2025-05-13 19:57:48",3,19,Ottawa,Ontario,4,13,2443.35,531.01,0,727.54
537,26,1,online,paid,online,credit_card,"2024-01-23 19:14:39",3,19,"Niagara Falls",Ontario,3,7,2270.56,738.15,1,230.11
538,173,8,physical,delivered,store,cash,"2024-07-06 04:15:07",7,4,"Niagara Falls",Ontario,1,2,966.17,14.21,2,338.05
539,46,1,online,shipped,online,other,"2024-05-02 13:30:59",5,13,London,Ontario,2,7,1075.80,190.55,1,229.52
540,242,1,online,delivered,online,credit_card,"2024-09-02 18:16:39",2,18,Kingston,Ontario,1,5,1248.96,453.39,0,495.22
541,144,1,online,shipped,online,cash,"2023-06-12 18:17:31",2,18,Kingston,Ontario,1,2,72.07,2.39,1,631.26
542,133,1,online,delivered,online,other,"2023-11-14 11:17:17",3,11,Kitchener,Ontario,1,2,960.69,12.93,2,1106.66
543,117,8,physical,delivered,store,credit_card,"2024-08-26 23:17:40",2,23,Kitchener,Ontario,1,2,85.83,7.03,1,23.64
544,31,4,physical,delivered,store,credit_card,"2023-08-02 09:53:56",4,9,London,Ontario,5,14,3099.01,491.90,1,489.59
545,195,1,online,delivered,online,other,"2025-06-08 02:02:16",1,2,Brampton,Ontario,4,17,2563.80,858.98,0,1410.52
546,32,5,physical,delivered,store,cash,"2024-10-09 08:48:24",4,8,Toronto,Ontario,3,8,2840.59,258.42,0,255.42
547,227,1,online,paid,online,paypal,"2024-06-18 20:30:10",3,20,Kingston,Ontario,2,4,1543.68,234.64,1,737.78
548,178,2,physical,shipped,store,paypal,"2023-01-08 05:12:42",1,5,Mississauga,Ontario,4,17,6599.65,738.05,1,111.66
549,46,1,online,delivered,online,credit_card,"2025-03-02 11:25:09",1,11,London,Ontario,4,14,3450.62,1025.29,1,213.35
550,171,5,physical,paid,store,cash,"2024-08-23 12:03:36",6,12,Toronto,Ontario,3,9,1902.03,187.45,1,294.82
551,249,7,physical,delivered,store,credit_card,"2024-12-03 08:09:54",3,8,Toronto,Ontario,1,3,1249.27,7.73,0,95.26
552,56,1,online,delivered,online,debit,"2024-12-05 02:55:49",5,2,Toronto,Ontario,1,4,711.97,245.63,1,542.61
553,113,1,online,confirmed,online,debit,"2023-09-27 18:20:05",4,18,Ottawa,Ontario,5,13,2595.96,509.05,0,198.81
554,72,1,online,delivered,online,credit_card,"2023-06-23 11:17:22",6,11,Kitchener,Ontario,2,6,1881.92,638.45,0,1488.16
555,72,1,online,paid,online,cash,"2024-03-10 15:35:15",1,15,Toronto,Ontario,3,7,961.72,226.32,2,649.35
556,226,1,online,confirmed,online,cash,"2024-11-12 12:00:39",3,12,Hamilton,Ontario,5,21,4647.43,822.26,1,44.46
557,204,1,online,paid,online,credit_card,"2025-05-16 23:18:52",6,23,London,Ontario,4,14,2362.62,650.28,0,20.18
558,73,1,online,delivered,online,debit,"2023-12-03 01:39:42",1,1,Ottawa,Ontario,4,14,3621.54,368.60,0,20.05
559,85,7,physical,returned,store,debit,"2023-05-07 22:11:51",1,22,Hamilton,Ontario,3,9,2661.64,320.47,1,230.81
560,14,6,physical,delivered,store,debit,"2025-08-09 14:43:54",7,14,Toronto,Ontario,4,15,5767.07,665.01,0,516.41
561,229,1,online,delivered,online,credit_card,"2023-08-16 13:48:40",4,13,Toronto,Ontario,3,10,2556.21,396.43,1,825.64
562,53,1,online,cancelled,online,cash,"2023-10-25 17:49:34",4,17,Kingston,Ontario,4,10,2578.24,441.81,0,30.10
563,27,3,physical,shipped,store,credit_card,"2025-04-23 17:56:00",4,17,Mississauga,Ontario,5,16,5325.11,947.26,1,118.72
564,153,9,physical,delivered,store,credit_card,"2023-08-07 16:28:48",2,16,Ottawa,Ontario,2,4,1298.64,459.04,2,21.79
565,70,1,online,delivered,online,credit_card,"2023-01-05 12:54:17",5,12,Kitchener,Ontario,4,10,2929.42,339.47,2,841.16
566,43,1,online,paid,online,debit,"2024-04-14 21:47:29",1,21,Toronto,Ontario,4,13,4472.25,680.84,0,87.14
567,39,6,physical,confirmed,store,debit,"2025-02-28 11:08:33",6,11,Mississauga,Ontario,4,16,2930.37,276.93,0,347.28
568,53,1,online,shipped,online,credit_card,"2023-12-17 17:46:54",1,17,Kingston,Ontario,2,6,1955.96,452.42,1,367.92
569,244,1,online,paid,online,credit_card,"2025-07-05 02:57:41",7,2,Ottawa,Ontario,2,6,1896.74,349.40,1,729.56
570,6,1,online,shipped,online,credit_card,"2023-03-25 03:23:49",7,3,Mississauga,Ontario,3,8,1658.91,111.01,0,1237.86
571,52,1,online,shipped,online,credit_card,"2025-10-05 04:20:48",1,4,Ottawa,Ontario,1,5,2031.23,156.42,0,119.45
572,33,1,online,paid,online,credit_card,"2024-05-23 22:22:02",5,22,"Niagara Falls",Ontario,4,15,3543.36,424.86,0,273.21
573,60,1,online,delivered,online,debit,"2024-10-22 01:52:14",3,1,London,Ontario,4,12,3881.36,334.59,1,160.08
574,146,1,online,cancelled,online,debit,"2025-06-21 00:05:44",7,0,Toronto,Ontario,1,3,723.23,16.81,2,1337.54
575,239,8,physical,pending,store,credit_card,"2023-04-13 19:57:35",5,19,Toronto,Ontario,2,6,1423.83,142.17,0,164.25
576,88,1,online,paid,online,paypal,"2023-04-03 07:16:12",2,7,London,Ontario,1,5,1277.55,460.55,2,588.71
577,131,1,online,delivered,online,credit_card,"2024-08-30 09:50:20",6,9,Brampton,Ontario,2,8,2667.31,204.02,2,21.60
578,143,1,online,shipped,online,gift_card,"2025-07-20 11:28:11",1,11,Hamilton,Ontario,1,2,175.80,40.78,2,580.91
579,69,7,physical,paid,store,debit,"2025-10-06 04:28:03",2,4,"Niagara Falls",Ontario,3,8,2335.67,627.37,0,56.17
580,143,1,online,delivered,online,debit,"2024-04-05 21:24:54",6,21,Hamilton,Ontario,1,4,1649.36,104.44,0,49.06
581,55,1,online,confirmed,online,paypal,"2025-11-13 10:17:35",5,10,Brampton,Ontario,1,1,27.11,1.61,0,1382.92
582,69,1,online,shipped,online,credit_card,"2025-07-23 18:44:43",4,18,Kitchener,Ontario,3,10,951.07,249.71,2,870.82
583,240,8,physical,delivered,store,credit_card,"2024-08-21 05:37:13",4,5,Ottawa,Ontario,1,3,249.00,66.99,0,743.68
584,76,1,online,delivered,online,paypal,"2023-07-29 20:12:55",7,20,Kingston,Ontario,5,24,4007.26,991.66,1,21.21
585,136,1,online,shipped,online,debit,"2025-04-04 23:43:25",6,23,Kitchener,Ontario,4,16,2652.33,711.30,0,457.90
586,175,2,physical,paid,store,credit_card,"2024-04-09 06:44:06",3,6,Kingston,Ontario,1,2,663.72,136.28,0,872.54
587,126,8,physical,delivered,store,credit_card,"2024-03-07 21:37:57",5,21,Hamilton,Ontario,4,18,4425.04,1542.54,0,27.41
588,135,1,online,paid,online,credit_card,"2023-12-17 13:40:22",1,13,Toronto,Ontario,3,10,2323.95,237.45,0,142.20
589,32,8,physical,cancelled,store,credit_card,"2024-04-27 10:05:38",7,10,Toronto,Ontario,1,1,51.09,9.32,0,168.79
590,103,1,online,shipped,online,credit_card,"2023-12-07 21:05:00",5,21,Kitchener,Ontario,2,9,3028.15,478.28,1,20.39
591,211,4,physical,shipped,store,debit,"2025-05-20 22:20:25",3,22,Kitchener,Ontario,4,14,2590.18,405.01,1,1459.93
592,136,1,online,delivered,online,debit,"2025-05-13 00:42:34",3,0,London,Ontario,4,15,2005.98,597.52,1,90.71
593,200,1,online,delivered,online,credit_card,"2023-02-08 15:33:15",4,15,Hamilton,Ontario,3,11,1429.69,224.69,1,1273.14
594,176,1,online,delivered,online,credit_card,"2025-05-08 02:34:14",5,2,London,Ontario,1,3,52.26,3.81,0,588.84
595,187,1,online,delivered,online,debit,"2025-05-01 22:50:11",5,22,Ottawa,Ontario,5,17,4391.92,510.51,0,142.23
596,155,6,physical,returned,store,paypal,"2025-11-13 09:10:46",5,9,Mississauga,Ontario,2,6,1268.87,153.49,1,48.97
597,95,1,online,delivered,online,other,"2025-08-26 04:11:10",3,4,Toronto,Ontario,3,8,1379.28,335.98,0,942.94
598,57,3,physical,delivered,store,credit_card,"2024-10-22 21:40:41",3,21,Brampton,Ontario,1,2,288.58,116.38,1,527.68
599,134,1,online,delivered,online,credit_card,"2024-08-24 14:48:30",7,14,Toronto,Ontario,5,16,2192.39,484.11,0,218.86
600,20,1,online,confirmed,online,credit_card,"2024-09-15 13:19:18",1,13,Kitchener,Ontario,5,15,3807.11,938.41,1,365.58
601,110,4,physical,cancelled,store,cash,"2024-03-22 04:15:31",6,4,Kitchener,Ontario,3,5,584.99,181.01,2,716.80
602,27,1,online,delivered,online,debit,"2023-06-28 05:48:57",4,5,Mississauga,Ontario,1,1,13.38,5.17,2,755.98
603,7,8,physical,shipped,store,credit_card,"2025-10-03 16:12:58",6,16,Mississauga,Ontario,4,16,1967.79,536.37,0,805.41
604,102,1,online,confirmed,online,other,"2023-09-30 14:46:02",7,14,Mississauga,Ontario,1,3,91.12,5.33,0,166.65
605,224,5,physical,shipped,store,credit_card,"2025-11-04 22:45:08",3,22,Kitchener,Ontario,4,13,2798.16,238.91,1,700.33
606,194,1,online,cancelled,online,credit_card,"2025-11-19 09:20:26",4,9,Mississauga,Ontario,3,8,2558.79,180.81,0,122.30
607,159,3,physical,delivered,store,credit_card,"2023-07-10 05:06:14",2,5,"Niagara Falls",Ontario,3,9,1172.98,86.47,2,270.41
608,174,1,online,delivered,online,credit_card,"2025-08-24 03:57:00",1,3,Kingston,Ontario,2,2,364.85,128.19,2,118.06
609,110,1,online,delivered,online,credit_card,"2023-12-30 07:41:31",7,7,Kitchener,Ontario,4,11,1649.47,275.61,1,252.71
610,75,1,online,shipped,online,cash,"2023-09-26 02:31:37",3,2,"Niagara Falls",Ontario,1,3,114.14,47.77,1,1443.31
611,22,1,online,pending,online,gift_card,"2024-06-26 06:47:16",4,6,London,Ontario,5,12,1572.17,425.74,0,74.64
612,85,5,physical,shipped,store,credit_card,"2024-08-02 21:19:51",6,21,Toronto,Ontario,1,3,556.22,68.59,2,45.39
613,122,1,online,confirmed,online,paypal,"2025-02-01 07:42:24",7,7,Brampton,Ontario,3,9,2666.20,432.18,1,275.74
614,62,1,online,delivered,online,debit,"2025-06-04 23:59:10",4,23,Mississauga,Ontario,5,8,737.15,82.71,2,20.67
615,108,1,online,delivered,online,credit_card,"2023-05-19 06:02:11",6,6,London,Ontario,5,11,2220.92,565.14,0,51.69
616,82,1,online,delivered,online,credit_card,"2023-01-11 16:06:42",4,16,Ottawa,Ontario,4,16,4320.40,1317.69,2,21.28
617,110,1,online,paid,online,credit_card,"2025-05-14 10:39:40",4,10,"Niagara Falls",Ontario,3,10,2115.92,336.60,0,33.68
618,29,1,online,delivered,online,debit,"2025-09-20 12:22:21",7,12,Kitchener,Ontario,2,6,1940.07,627.71,0,1099.52
619,115,1,online,delivered,online,paypal,"2023-08-27 02:07:49",1,2,Hamilton,Ontario,1,3,684.63,223.59,0,27.78
620,144,1,online,paid,online,credit_card,"2024-05-30 15:09:14",5,15,Toronto,Ontario,3,6,1766.63,184.70,0,317.14
621,3,1,online,delivered,online,credit_card,"2023-05-08 06:50:40",2,6,Mississauga,Ontario,3,11,3347.61,889.66,1,31.59
622,2,1,online,delivered,online,credit_card,"2024-11-11 09:18:59",2,9,Toronto,Ontario,5,22,3387.31,595.69,1,1077.08
623,29,1,online,paid,online,paypal,"2024-06-05 01:30:30",4,1,Toronto,Ontario,2,6,1323.71,249.49,1,1319.49
624,240,1,online,delivered,online,credit_card,"2025-01-07 23:48:12",3,23,Ottawa,Ontario,4,16,3972.14,761.93,1,1318.88
625,161,1,online,shipped,online,cash,"2023-10-22 04:52:21",1,4,Kingston,Ontario,3,10,2893.40,724.29,0,1199.71
626,76,1,online,delivered,online,gift_card,"2025-08-19 17:13:21",3,17,Kingston,Ontario,3,11,2182.48,296.14,1,1378.59
627,133,5,physical,shipped,store,credit_card,"2023-10-29 03:58:30",1,3,London,Ontario,1,3,721.79,200.62,2,1023.56
628,169,1,online,paid,online,credit_card,"2023-01-27 05:41:27",6,5,Ottawa,Ontario,1,1,259.57,36.96,0,1064.16
629,134,1,online,cancelled,online,paypal,"2023-01-23 05:20:05",2,5,Toronto,Ontario,3,11,507.43,146.48,0,547.48
630,230,3,physical,delivered,store,credit_card,"2024-02-17 18:51:28",7,18,Ottawa,Ontario,2,7,1343.90,135.55,1,51.00
631,215,3,physical,delivered,store,credit_card,"2025-03-08 18:14:06",7,18,Kingston,Ontario,4,14,2227.15,397.43,0,20.68
632,83,8,physical,shipped,store,cash,"2024-07-18 02:25:06",5,2,London,Ontario,1,1,342.45,129.31,0,434.74
